comment,nickname,rank,tilte 
这个时候罗王的声音就很大了,再见南音,21,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
来了来了,毛萝的等身抱枕,22,3月07日赛事预告：16点Liquid对阵VG
感觉你事有点多,MervYn1976,21,水友们 我被绿了吗？
而且不知道qq登录那个账号的密码(一直用qq直接登录,小伐的叔叔,15,超玩通行证升级改版公告！
夺冠又没买菠菜挣得多,maguorong,21,lanmu
脚滑的徐志雷 发表于 2018-3-7 16:37昨天P个SCCC，粉丝就不开心了。说我输出不到刘畅就转火SCCC今天有谁输出你 我实名帮你点草好吧,Mr骗子,22,杰尼龟今天加个班 P下奶粉双雄大家支不支持啊
muted,pc冷冷cold,4,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
马桶强是强，但是这盘还是兰姆更胜一筹,Diekiller,22,马桶有点强啊
@傲断苍穹 什么情况？看不懂你们小团体内部又干啥了,vaevaevv,23,就是想把你据为己有
看国土表演了,小受,20,这把puck发挥好了直接处刑好吧
来了来了,yjb940617,13,本狗头人昨天刚收到研究生offer
chengwin1 发表于 2018-3-4 17:05说出妮觉得不是屎的选项吧? 英文客户端？肯定是赛老师的教学啊，在熊猫播不是傻雕就是imba那群比，都不喜欢,niklausmich,14,PGL Major看鲷还是官方
又到了我最喜欢的汤姆猫的变态投票了,justinzj,22,假如你在职场，你的董事长想潜规则你，你会？
这个楼主是个萨特,小纯情水,23,本狗头的辛酸相亲事
SG脏投票创作小组组长@Penomenon 你们可以白头一哈,绿林好汉阿飞,22,当年是我错怪了鸭糜酱了！
宾馆啊      ,neokx,21,假如约妹子去香港的话应该去哪玩？
哈哈哈哈哈哈 笑死我了,红拂夜奔,15,谢谢某某某的佛跳墙，楼上请
是的是的,alsace518,15,vg是不是回家了？
11sama开头那个人头哈哈,脸肿了么,21,童军杰：阵容有的打 前期没处理好
演NMB，给你脸了？——老陈如是说。,NaOH_0814,14,等于说受到微博舆论影响的老陈，坚持两天dota就不行了
1045589107 发表于 2018-3-7 16:12演NMB，给你脸了？——老陈如是说。还不断问斗鸡，听说你们昨晚很屌啊。,゛¨вēst.,20,等于说受到微博舆论影响的老陈，坚持两天dota就不行了
来了来了,莱斯利爱burning,14,来个窝觉得挺好看的大jiejie 前30
 本帖最后由 wuhucaojun 于 2018-3-7 10:33 编辑 sully 发表于 2018-3-7 10:18瑞士轮的BO3还可以，BO1就有点坑了bo3瑞士轮的话，胜者积1分（晋级），淘汰赛取前8,wuhucaojun,14,关于dota2赛制瑞士轮和循环bo1分析
 全队都是菠菜大王,千坟冢,20,ORI一个人想办法
兰姆尖啸,hercMoray,22,罗马尼亚奶粉不限购
拉满，拉满,Jaskobe,15,罗马尼亚奶粉不限购
卜要问我~,weweee,12,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
然后nb进四强秒送,akalm,20,万一 我说万一 vgj8强碰nb 输了
muted,我还是打广告的,4,意见区请严肃
muted,914557207,4,意见区请严肃
 刚还有一波，顶着对面6级飞机走了一路就要吃那个奥术，我2000分都不敢去这么吃符,Just93HOLD,15,这国士无双尼玛傻逼吧
来了来了,零杀十三死,20,我要表白CN Dota，我要上头条！！！
希望都能打出来，再打不出来西恩doto真的后继无人了,申生,14,Maybe终究是能打出来的，CTY则不一定
又到我第十喜欢的变态汤姆猫投票环节,舜天是狗,23,如果你的老婆不孕不育，你会选择离婚吗？
说斗鱼放酸屁的，那又不是说给你听的，他是说给小僵尸听的呀。小僵尸没脑子嘛,swsafa,14,关于比赛版权斗鱼官方好像出来洗了
凡事不要问得那么细，自己想象,专业带强哥,21,给大家透露一个峰哥和二珂的事吧，真假自己判断。
 我全都要，蟹蟹,mr_damn_,21,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
来了来了,天涯处处吃嫩草,22,3月07日赛事预告：16点Liquid对阵VG
别紧张，你这样没事,丢了个丢丢,15,水友们 我被绿了吗？
 本帖最后由 okqiurui 于 2017-5-18 22:02 编辑 我现在用的账号okqiurui 是用215974414的qq号直接登陆的，但我又用这个qq号的邮箱注册了个nowhere的号，在绑定时出现错误，这个okqiurui账号无法在通行证页面登录，可否帮我后台搞下，我只想用现在这个okqiurui的号，并绑定,okqiurui,21,超玩通行证升级改版公告！
已经收了,小受,20,lanmu
窝就爱呵呵实名资瓷,爱坐时光机,13,杰尼龟今天加个班 P下奶粉双雄大家支不支持啊
5g            ,Lxylt92,22,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
马桶强是强，但是这盘还是兰姆更胜一筹,贝克街的亡灵,20,马桶有点强啊
本主题由 傲断苍穹 于 1 小时前 限时高亮,Tally-Ho,14,就是想把你据为己有
处刑还是被处刑,゛¨вēst.,20,这把puck发挥好了直接处刑好吧
来了来了,akonnir,21,本狗头人昨天刚收到研究生offer
鲷哥傻逼，我替傻狗们说了,wt931119,21,PGL Major看鲷还是官方
又是我最喜欢的汤姆猫的变态投票了,我叫乌鲁鲁,20,假如你在职场，你的董事长想潜规则你，你会？
又是我最喜欢的汤姆猫的变态投票了,strongmonkey,15,假如你在职场，你的董事长想潜规则你，你会？
哭了哭了,梦境的虚有521,21,本狗头的辛酸相亲事
SG脏投票创作小组组长@Penomenon 你们可以白头一哈,3141592653,23,当年是我错怪了鸭糜酱了！
stga。    ,nhzx120,15,假如约妹子去香港的话应该去哪玩？
原来不是窝一个人这么觉得,中亚的月亮,20,谢谢某某某的佛跳墙，楼上请
是这样的谢谢xxx的佛跳墙，谢谢老板，老板大气，老板楼上请,Dilemmazcy,21,谢谢某某某的佛跳墙，楼上请
alsace518 发表于 2018-3-7 16:49是的是的可以可以,马焦666,22,vg是不是回家了？
我可以去你妈的吧 童军杰带着你那2条赌狗回家喝奶去吧,Jaskobe,15,童军杰：阵容有的打 前期没处理好
打吃鸡过程中 偶尔挑两天dota调节一下没有问题呀~,Sean_Stock,15,等于说受到微博舆论影响的老陈，坚持两天dota就不行了
来了来了,wmk19940702,12,来个窝觉得挺好看的大jiejie 前30
"超级一大坨 发表于 2018-3-7 10:20BO3小组赛就太拖了呀BO3的瑞士轮 对强队比较有利,不容易出冷门",sully,21,关于dota2赛制瑞士轮和循环bo1分析
怎么比得过奶粉双熊两个点子王？,小受,20,ORI一个人想办法
拉姆安拉满,616717383,13,罗马尼亚奶粉不限购
兰姆*笑  ,Ry[A]n,23,罗马尼亚奶粉不限购
真男人 窝只认萌P,热带雨林,23,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
卜之初 *本鸽,a414432396,23,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
这尼玛都打成这样了都打不过牛憋打你妈职业呢,只诺加奈,14,万一 我说万一 vgj8强碰nb 输了
muted,我还是打广告的,4,意见区请严肃
塔下埋沙，兵线进塔，对面带粉小鹿还在视野之内，被撒粉后不是马上戳走，还要摇着尾巴走两步，厉害了，银川智障~~,致命一鸡鸡,21,这国士无双尼玛傻逼吧
来了来了,MyEmily666,21,我要表白CN Dota，我要上头条！！！
来了来了,wbk940122,23,我要表白CN Dota，我要上头条！！！
不是你们为了喷甲鱼而捧出来的？甲鱼进8强，CTY预选赛淘汰，而且DK打的是不是职业队中最丑陋的？,悲肃清风,14,Maybe终究是能打出来的，CTY则不一定
本来就没打算要孩子，这下舒服了,yyks,15,如果你的老婆不孕不育，你会选择离婚吗？
豹头选项,京都京都京,15,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
 来了来了,misaka.,22,3月07日赛事预告：16点Liquid对阵VG
别紧张，你这样没事,基神战士,15,水友们 我被绿了吗？
okqiurui 发表于 2017-5-18 21:58我现在用的账号okqiurui 是用215974414的qq号直接登陆的，但我又用这个qq号的邮箱注册了个nowhere的号，在 ...请联系客服qq：97359276,杰米尼,1,超玩通行证升级改版公告！
已经收了,逆神路西法,26,lanmu
脚滑的徐志雷 发表于 2018-3-7 16:37昨天P个SCCC，粉丝就不开心了。说我输出不到刘畅就转火SCCCsccc在sg还有粉丝？会有小蛆蛆上sg吗,巫师若风,21,杰尼龟今天加个班 P下奶粉双雄大家支不支持啊
举报了再说。,takealcc,22,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
 主要是国土压制队友压制的到位,Just93HOLD,15,马桶有点强啊
哈哈哈哈哈笑死我了,梨花reefur,20,就是想把你据为己有
看国土表演了,q261525978,14,这把puck发挥好了直接处刑好吧
来了来了,Skankhunt42,22,本狗头人昨天刚收到研究生offer
twitch。  ,dadiaoluoli,21,PGL Major看鲷还是官方
又是我最喜欢的汤姆猫的变态投票了,喧哗上等,23,假如你在职场，你的董事长想潜规则你，你会？
哭了哭了,棱镜,20,本狗头的辛酸相亲事
 SG脏投票创作小组组长 @Penomenon  你们可以白头一哈,少林寺俗家,22,当年是我错怪了鸭糜酱了！
宾馆啊,硬盘少女,22,假如约妹子去香港的话应该去哪玩？
中亚的月亮 发表于 2018-3-7 16:22原来不是窝一个人这么觉得哈哈哈哈，我一听我就觉得奇怪，楼上请。。。毕竟有老婆的鲷,sda5827031,21,谢谢某某某的佛跳墙，楼上请
是的是的,hercMoray,22,vg是不是回家了？
我可以去你妈的吧 童军杰带着你那2条赌狗回家喝奶去吧,hercMoray,22,童军杰：阵容有的打 前期没处理好
lei了lei了,Snki,20,来个窝觉得挺好看的大jiejie 前30
超级一大坨 发表于 2018-3-7 10:20BO3小组赛就太拖了呀bo3的话，几组同时开就好了，16队一天打一场，3场回家了确实扯淡,伐木被反杀,23,关于dota2赛制瑞士轮和循环bo1分析
全队都是菠菜大王,TILIKUM,14,ORI一个人想办法
拉满扛回家,justinzj,22,罗马尼亚奶粉不限购
"我一个人,看不到我男友在哪里,等半天也看不到,我大概知道他是临阵退缩了",堀江由衣,22,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
然后nb进四强秒送          ,炉火燎天,14,万一 我说万一 vgj8强碰nb 输了
muted,我打广告可以吗,4,意见区请严肃
6          ,xyc147258,14,我要表白CN Dota，我要上头条！！！
只要放下“面子”这个概念，都能打粗来。,核☆潇涯,20,Maybe终究是能打出来的，CTY则不一定
维护峰哥的声誉我一分钱都不要!!!,CapAmeTrk,15,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
来了来了,桜小路ルナ,22,3月07日赛事预告：16点Liquid对阵VG
鳖紧张，妮这样没事,xxoosb99,15,水友们 我被绿了吗？
什么情况？,我就放进去不动i,11,超玩通行证升级改版公告！
VG反买 别墅靠海~,aaa7220568,15,lanmu
脚滑的徐志雷 发表于 2018-3-7 16:37昨天P个SCCC，粉丝就不开心了。说我输出不到刘畅就转火SCCC咦，杰尼你昨天p戏精了？？,神秘的瓜,25,杰尼龟今天加个班 P下奶粉双雄大家支不支持啊
应该不多把 ,看客飘过,24,"已知Fear的DOTA2游戏时间是18,726小时,猜猜ZSMJ的DOTA2游戏时间?"
马桶强是强，但是这盘还是兰姆更胜一筹,Syun0929,23,马桶有点强啊
本主题由 傲断苍穹 于 1 小时前 限时高亮,a89757,21,就是想把你据为己有
゛¨вēst. 发表于 2018-3-7 16:32 处刑还是被处刑被队友处刑…奥爹自己对线优势然后两次出击杀了边路都成功杀到人，结果队友一不留神就黑两三个怎么打 哎哟…,fubenb,23,这把puck发挥好了直接处刑好吧
来了来了,伊兰尼库斯,14,本狗头人昨天刚收到研究生offer
暂时还没回ti2,ythythyth123,21,PGL Major看鲷还是官方
没有那种女董事长的吗？,似是故人來,20,假如你在职场，你的董事长想潜规则你，你会？
帖子发的这么利索，一定是假狗头,41651321321,14,本狗头的辛酸相亲事
点草大骗子萨特,xiaoxiaodd,21,本狗头的辛酸相亲事
你们可以白头一哈,风吹雨,22,当年是我错怪了鸭糜酱了！
变态投票呢？,贩妹小鱼,13,假如约妹子去香港的话应该去哪玩？
老雕民都知道,丨红酒丶冰,24,谢谢某某某的佛跳墙，楼上请
来了来了,转基因科学家09,15,来个窝觉得挺好看的大jiejie 前30
wuhucaojun 发表于 2018-3-7 10:20bo3瑞士轮的话，胜者积1分，淘汰赛取前8瑞士轮怎么可能积分制呢,sully,21,关于dota2赛制瑞士轮和循环bo1分析
全队都是菠菜大王,暮先生,24,ORI一个人想办法
ti前还有转会窗口吗，这4号位留着不踢等着打ti？,AMam1919,15,罗马尼亚奶粉不限购
师母脾气真是太好了，要是我男友这样玩消失我还找他个鬼,抹茶薄荷柠檬,15,师母游记全面分析，如果你是妮妮，你会绿他吗，投痛
对不起，我艾斯戏戏戏内战从不丢人,frocss,13,万一 我说万一 vgj8强碰nb 输了
muted,SG专业男科不贵,4,意见区请严肃
道理好像是这么个道理,blajarblajar,14,Maybe终究是能打出来的，CTY则不一定
我全都要，蟹蟹,尘封你的笑,23,【峰黑进来一下】如果威风八面工作室给你2万月薪让你黑...
美元美元,wbk940122,23,3月07日赛事预告：16点Liquid对阵VG
周五晚上先陪表弟，你可以加一个一起来啊,祈祷落幕时,11,水友们 我被绿了吗？
我的QQ解除了绑定 然后以前的账号就没用了吗  没办法登录了 谁能告诉我,风致123,10,超玩通行证升级改版公告！
神秘的瓜 发表于 2018-3-7 16:41咦，杰尼你昨天p戏精了？？P了卡卡的秒删~,脚滑的徐志雷,21,杰尼龟今天加个班 P下奶粉双雄大家支不支持啊
