comment,nickname,rank,tilte 
绿林好汉阿飞 发表于 2018-3-6 15:47珺珺，可是我只想看腿惹基佬绿帽阿飞，就妮这样的也想绿我？,一言不合,24,这人能拿几个诺贝尔啊
发点B数啊，呃呃呃,就爱xixi,14,傻狗们，跟女孩聊天真的难吗?
拓海拓海，这个8分小**也援交吗？,ybyrahc,14,傻狗们，跟女孩聊天真的难吗?
牛逼牛逼,少林寺俗家,22,女生一般几号来大姨妈
为了鼓励更多SG水友展示自己的才华，提高绝对领域、文学部、美工部和翻译部四大部门水友的主观能动*，特颁布此制度。1、水友发布的作品数量和质量一旦达到要求，经由版主推荐，总版或管理员确认后，即可加入相应部门；2、四大部门没有基本工资，但每个作品根据内容和质量的不同，最高发放5000金币奖励，额度由总版或管理员确定，并有超级玩家官方微博第一时间进行转播，特别优秀作品可获得金币翻倍奖励；3、所有加入三大部门的水友用户组使用期限为3个月，绝对领域为6个月，可通过继续发布作品，根据质量和数量对用户组进行续期，具体办法见下表；4、三大部门现有用户从本制度发布之日起，使用期限为3个月，绝对领域使用期限为6个月。5、三大部门的用户也可按下表要求申请加入绝对领域。本办法从2016年5月14起执行,lzhkk01,1,论坛各部门准入条件和管理办法
意见区请严肃，严禁灌水版聊。相同内容不要多次举报，耐心等待相关人员进行处理。ps：这天气也是热的很，还请冷静冷静，不要那么大火气！,小九月,17,意见区请严肃
丑是原罪，滚开,MervYn1976,21,8分纹身抽烟女 和 4分乖乖女 你选哪个
我选1分碧池谢谢,achesonwang,22,8分纹身抽烟女 和 4分乖乖女 你选哪个
炮决名单+1,xixihahazuodasi,21,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
 虽然你隐藏的很好，但是选项9还是被我看到了！,君豪铁粉,15,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
恶心恶心,泪血宇,20,喜欢打魅惑魔女(小鹿)的水友进来一下？
可怕可怕,扭曲的温拿粉,14,喜欢打魅惑魔女(小鹿)的水友进来一下？
但是how??,yxedward,23,喜欢打魅惑魔女(小鹿)的水友进来一下？
第一名是你们内部人员也可以的吗,a4626893,24,我要表白CN Dota，我要上头条！！！
来了来了,OnlyDoFor,14,我要表白CN Dota，我要上头条！！！
你不爱神，但神爱世人,yxedward,23,pis到底能不能称得上p神
你不爱神，但神爱世人,荡漾,24,pis到底能不能称得上p神
我他妈又不是傻逼,泽村英梨梨,15,如果婚后发现老婆是les 你会离婚吗
我他妈又不是傻逼,悲伤的光,23,如果婚后发现老婆是les 你会离婚吗
详细的说完了之后可以用这个词总结一下，但是分析就靠一句“运营”之后继续复读战况的话就确实很划了,清水雷鸣,15,为什么运营这个说法很蠢
不是用节奏吗,cxtddota2,11,为什么运营这个说法很蠢
运营就是给外门听的，解说轻松，各种情况都能套上去，不懂行的人听上去还感觉挺牛逼但我们刀斯林能留下来的哪个对这个游戏没有点理解，没那么好糊弄,oneisonlyone,22,为什么运营这个说法很蠢
不支持战狼不是中国人,范德萨的,22,我看到很多人无端被扣上东北人帽子后非常生气，不禁想问
不支持战狼不是中国人,AiKaWaNaNa,21,我看到很多人无端被扣上东北人帽子后非常生气，不禁想问
不支持战狼不是中国人,Flere210,24,我看到很多人无端被扣上东北人帽子后非常生气，不禁想问
来了来了,张大夫,20,3月06日赛事预告：16点NaVi对阵VP
lei了lei了,可贵的是相知,14,3月06日赛事预告：16点NaVi对阵VP
一个都没有啊,゛¨вēst.,20,你曾粉过下面哪些歌手
许嵩啊，以前特别喜欢听他的歌,satsujinki丶,14,你曾粉过下面哪些歌手
都是屎   ,Diekiller,22,你曾粉过下面哪些歌手
三个一起溺死,喧哗上等,23,566收到组队邀请：我和半仙掉水里，你救谁？
峰哥嘴里有jj吊味,johnjohnyo,22,566收到组队邀请：我和半仙掉水里，你救谁？
哭了哭了还有200块,尼是最棒的,13,直播了一个月了，看看我的成果
哭了哭了还有200块,sb死妈笑哈哈,15,直播了一个月了，看看我的成果
这是真的，这不是梦,shaoruce,11,斗鱼这是在打压窝大枫皇？
这是真的，这不～～是梦,说了这波没我,13,斗鱼这是在打压窝大枫皇？
嗯，能拿诺贝尔数学奖,飞翔的坑卢,22,这人能拿几个诺贝尔啊
,我可以反杀,25,这人能拿几个诺贝尔啊
萨特又开始调戏狗头人了？,asssaa,20,傻狗们，跟女孩聊天真的难吗?
 我想到了我回家的时候在火车上碰到的一个南京的学生，疯狂的吹B撩一个男朋友在身边的妹子，那牛B吹的我听着头都大了这小孩也是卜怕死的那种，人家男朋友就睡在旁边也敢光明正大的撩妹，又是加微信又是献殷勤，我真不知道是说他勇气可嘉呢还是头脑简单四肢发达,三诉思愁四缠绵,21,傻狗们，跟女孩聊天真的难吗?
那肯定是和你开房的时候来呀~ ,鱼和渔夫,22,女生一般几号来大姨妈
那肯定是和你开房的时候来呀~,鬼啊,23,女生一般几号来大姨妈
想要入部的请先找版主，提供链接先让版主推荐,Nemo_snowman,26,论坛各部门准入条件和管理办法
好想肛小九月 谁有联系方式,﹌scareCrowメ,20,意见区请严肃
好的好的,wuli惠利,23,意见区请严肃
抽烟纹身难道不是加分项吗,twothunder,12,8分纹身抽烟女 和 4分乖乖女 你选哪个
纹身依旧是全世界最好的女孩,andersonlhc,21,8分纹身抽烟女 和 4分乖乖女 你选哪个
我全都要.jpg,无言无语,21,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
藏得很深应该看不到,孙笑川,14,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
我的我的,cxzdgg,22,喜欢打魅惑魔女(小鹿)的水友进来一下？
手臂手臂,丑比比,20,喜欢打魅惑魔女(小鹿)的水友进来一下？
来了来了,丑比比,20,我要表白CN Dota，我要上头条！！！
来啦来啦,裤头哈,15,我要表白CN Dota，我要上头条！！！
你不爱神，但神爱世人,cxzdgg,22,pis到底能不能称得上p神
 你不爱神，但神爱世人,怼怼怼怼,23,pis到底能不能称得上p神
没有小白鸽那种丑逼t我当然选择接受了,专业ehome黑,20,如果婚后发现老婆是les 你会离婚吗
我他妈又不是傻逼～,johnjohnyo,22,如果婚后发现老婆是les 你会离婚吗
这词是让人反感          ,扭曲的温拿粉,14,为什么运营这个说法很蠢
详细的说完了之后可以用这个词总结一下，但是分析就靠一句“运营”之后继续复读战况的话就确实很划了,jeraX,14,为什么运营这个说法很蠢
运营不是星际的词吗？补农民攀科技的流程,左王子兰,22,为什么运营这个说法很蠢
窝不是日漫痴！,咬人王老师,21,我看到很多人无端被扣上东北人帽子后非常生气，不禁想问
不支持战狼不是中国人,rva,15,我看到很多人无端被扣上东北人帽子后非常生气，不禁想问
 来了来了,非人类,15,3月06日赛事预告：16点NaVi对阵VP
来了来了,zinder,23,3月06日赛事预告：16点NaVi对阵VP
都是什么JB,ANDYYYY,14,你曾粉过下面哪些歌手
一个都没粉过。。。这些都是什么J8。。。,失落的神庙,14,你曾粉过下面哪些歌手
我是薛皇铁粉，靴靴,1804925079,20,你曾粉过下面哪些歌手
半仙含住峰哥的瘠薄 喊道：倚天 你要是救他 我就咬断他的瘠薄 让你守活寡,strongmonkey,15,566收到组队邀请：我和半仙掉水里，你救谁？
三个一起溺死,n十六夜咲夜,24,566收到组队邀请：我和半仙掉水里，你救谁？
电费都不够,喧哗上等,23,直播了一个月了，看看我的成果
哭了哭了还有200块,RoyceScarlet,20,直播了一个月了，看看我的成果
上次直播学xi的那个兄弟？,热带雨林,23,直播了一个月了，看看我的成果
这是真的，这不是梦,johnjohnyo,22,斗鱼这是在打压窝大枫皇？
ti6和ti7不见人影，ti8积分到现在只有ddc的45分，这样的赛老师，pink了,cnmlgbnmb,23,斗鱼这是在打压窝大枫皇？
一言不合 发表于 2018-3-6 15:51基佬绿帽阿飞，就妮这样的也想绿我？驴头小老弟滚啊,绿林好汉阿飞,22,这人能拿几个诺贝尔啊
他能这样bb出来一本书，我是服气的，至于真假，猴子尖啸,Diekiller,22,这人能拿几个诺贝尔啊
藤原拓海的下场是什么？开四驱车去啦。,ytrrtyyt,20,傻狗们，跟女孩聊天真的难吗?
三诉思愁四缠绵 发表于 2018-3-6 11:23我想到了我回家的时候在火车上碰到的一个南京的学生，疯狂的吹B撩一个男朋友在身边的妹子，那牛B ...这种傻逼该打死好吧,藤原拓海,14,傻狗们，跟女孩聊天真的难吗?
太吊了把，大神，向您学XI啊,zhangzb,14,傻狗们，跟女孩聊天真的难吗?
        5.  妹手软选项,MervYn1976,21,女生一般几号来大姨妈
那肯定是和你开房的时候来呀~  ,n十六夜咲夜,24,女生一般几号来大姨妈
建议取消绝对领域SG的绝对领域已经成笑话了,Tree.Jr,23,论坛各部门准入条件和管理办法
申请恢复用户组,萌萝提欧,24,论坛各部门准入条件和管理办法
什么变态选什么,炫酷伐木机,23,熊弟们介意女朋友不是处女吗？
 本帖最后由 杰米尼 于 2017-4-25 09:31 编辑       超玩通行证即将升级改版，感谢水友们一直以来的支持与厚爱。      改版后论坛登录将改成新超玩通行证登录，用qq登录的用户请在pc端重新绑定超玩通行证（手机无法绑定），感谢水友们的支持。      如果多账号绑定时，请先退出本账号在进行另外的账号qq绑定。      如有登录使用问题请大家在本帖留言。      超玩通行证地址：http://passport1.sgamer.com/User/user  请水友们修改头像，绑定手机，绑定邮箱，绑定微博，绑定微信，密码管理都在超玩通行证修改。      如有问题请联系客服qq：97359276qq绑定：超玩通行证：,杰米尼,1,超玩通行证升级改版公告！
 本帖最后由 rammstein_con 于 2018-3-6 14:23 编辑 这也太漂亮了吧   水友们世界上真的有这么漂亮的人么水友们对她印象最深的应该是妖兽都市里的 幻姬（这部电影不知道又多少水友看过，李若彤、张学友黎明都也在里头）还有鹿鼎记里头的阿珂 真的是柔柔弱弱那种感觉 她的眼睛好像会说话 总有一种欲言又止的感觉什么王祖贤 林青霞 张敏 我都没有特别惊艳的感觉 ,柚子控,24,前几天在电视上又看了方世玉系列，年轻时候的李嘉欣
 跟女朋友租了个二室户。在淞虹路，离地铁600米，朝南次卧呢，给sg的人狗头兄弟们优惠价呢，有吗？真的没有吗？,菊花大婶,14,有上海的狗头人兄弟租房的嘛
冷静举报哦,enheng.,24,意见区请严肃
对了，忘记向版主要误封的补偿了,贝璐丹迪,24,意见区请严肃
处男才做选择，我们都是全完,扭曲的温拿粉,14,8分纹身抽烟女 和 4分乖乖女 你选哪个
受不了烟味,三连旋转机枪,23,8分纹身抽烟女 和 4分乖乖女 你选哪个
朋友，那可是8分啊,鸦men,22,8分纹身抽烟女 和 4分乖乖女 你选哪个
太多了，看不过来将9换成豹头选项吧,扭曲的温拿粉,14,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
 炮决名单+1,热带雨林,23,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
 虽然你隐藏的很好，但是选项9还是被我看到了！！！  ,maguorong,21,残酷单选，你是刘恺威你选王鸥还是杨幂啪啪啪？
格外恶心,虚空假面第六感,15,喜欢打魅惑魔女(小鹿)的水友进来一下？
你的你的,狡猾的徐志雷,22,喜欢打魅惑魔女(小鹿)的水友进来一下？
来了来了,pmzqasd,22,我要表白CN Dota，我要上头条！！！
回复本帖可获得 66 枚金币奖励! 每人限 1 次,静听寒风送,21,我要表白CN Dota，我要上头条！！！
你不爱神，但神爱世人,彼时浮灯,11,pis到底能不能称得上p神
"Don't talk, the man doesn't like",我爱龙宝川,15,pis到底能不能称得上p神
你不爱神，但神爱世人,fengzi_haoge,15,pis到底能不能称得上p神
我他妈又不是傻逼～,喧哗上等,23,如果婚后发现老婆是les 你会离婚吗
我他妈又不是傻逼,小徐快跑,14,如果婚后发现老婆是les 你会离婚吗
运营这个狗屁一样的词在dota里基本等于什么都没说，听着就很蠢。虽然宝哥解说蠢的一比，但是窝比较赞成他用“处理”这个词来表述中期较弱势的一方。起码这个词能听出个谁强谁弱，弱势期弱势一方用“处理”，强势期强势一方用“把握”窝觉得是没什么问题的。讲道理“运营”是运营了个什么瘠薄呢？到底是对面节奏放缓了，还是己方牵制了呢？牵制了哪里呢？说运营=什么都没说，唯一的作用大概就是比赛结束，总结一下然后谁“运营”的好就=吹谁。解说dota比赛我觉得起码把两方分开表达吧。两边几几开，谁在干嘛都总结不出来还解说个瘠薄。就像传统的进攻/防守一样，起码有个区别。而弱势一方如果“处理”的比较好，那么另一方可以继续陈述为对于对方的种种牵制，“应对”的不好，导致自己的强势阶段被拖过去了之类的。也不知道这群解说为什么这么词穷。,超级素质,14,为什么运营这个说法很蠢
